date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:16:22	999/999	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:22%20GMT	https://p.w3layouts.com/robots.txt		(from )
02:16:23	47902/47902	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:22%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/index.html	(from )
02:16:24	121261/121261	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/bootstrap.css	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/bootstrap.css	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:25	61469/61469	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/style.css	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/style.css	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:25	33233/33233	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/font-awesome.css	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/font-awesome.css	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:26	94840/94840	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/jquery.min.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/jquery.min.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:26	3260/3260	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/main.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/main.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:27	3397/3397	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/responsiveslides.min.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/responsiveslides.min.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:27	29110/29110	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/bootstrap-3.1.1.min.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/bootstrap-3.1.1.min.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:28	25764/25764	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/simpleCart.min.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/simpleCart.min.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:28	5509/5509	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/jstarbox.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/jstarbox.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:30	1160/1160	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/jstarbox.css	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/jstarbox.css	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:32	37074/37074	---MCZ	200	added ('OK')	application/javascript	etag:W/%220d3bd65fb4a58257ca251707e419b604%22	http://m.servedby-buysellads.com/monetization.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/m.servedby-buysellads.com/monetization.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:34	35266/35266	---MC-	200	added ('OK')	text/javascript	date:Fri,%2018%20May%202018%2001:10:24%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/www.google-analytics.com/analytics.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:34	93100/93100	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:35	17897/17897	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:32%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/checkout.html	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/checkout.html	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:36	14686/14686	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:36%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/login.html	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/login.html	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:37	15090/15090	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:37%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/registered.html	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/registered.html	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:37	47902/47902	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:37%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/index.html	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/index-2.html	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:38	46015/46015	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:39%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products.html	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products.html	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:45	33453/33453	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:50	21891/21891	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo1.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo1.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:52	46029/46029	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:52%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:54	30400/30400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo3.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo3.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:55	31365/31365	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo4.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo4.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:55	37181/37181	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:55%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/codes.html	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/codes.html	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:56	16952/16952	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:16:56%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/mail.html	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/mail.html	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:16:57	538/538	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/bag.png	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/bag.png	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:32	148964/148964	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/b2.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/b2.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:36	121725/121725	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/b3.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/b3.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:38	2318/2318	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/coreSlider.css	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/coreSlider.css	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:39	13443/13443	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/coreSlider.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/coreSlider.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:41	37578/37578	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/b4.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/b4.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:42	42676/42676	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p1.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p1.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:43	22071/22071	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p2.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p2.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:44	17170/17170	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p3.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p3.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:44	12339/12339	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p4.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p4.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:45	8411/8411	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p6.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p6.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:45	9361/9361	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p5.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p5.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:46	36623/36623	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Aug%202018%2020:17:46%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:47	8807/8807	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p7.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p7.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:48	8227/8227	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p8.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p8.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:48	6126/6126	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p10.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p10.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:50	11416/11416	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p9.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p9.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:51	7646/7646	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p11.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p11.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:52	9447/9447	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p12.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p12.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:53	6293/6293	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p14.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p14.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:53	7181/7181	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p13.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p13.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:53	9154/9154	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p15.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p15.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:54	7694/7694	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p16.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p16.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:54	7764/7764	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p18.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p18.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:17:55	8268/8268	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p17.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/p17.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
